ticker,name,country,exchange,type,source,yahoo_symbol
0A4H,StoneCo Ltd.,United Kingdom,LSE,Common Stock,Twelve Data,0A4H
0A4L,Bloom Energy Corporation Class A,United Kingdom,LSE,Common Stock,Twelve Data,0A4L
0A4S,Sunrun Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A4S
0A4V,Visionary Copper and Gold Mines Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A4V
0A4Y,AIM ImmunoTech Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A4Y
0A4Z,Chegg Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A4Z
0A50,Co-Diagnostics Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A50
0A52,Inseego Corp.,United Kingdom,LSE,Common Stock,Twelve Data,0A52
0A54,Niu Technologies,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0A54
0A56,Sibanye Stillwater Ltd - ADR,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0A56
0A5H,Global Fashion Group S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0A5H
0A5I,JDE Peet's N.V.,United Kingdom,LSE,Common Stock,Twelve Data,0A5I
0A5J,Dermapharm Holding SE,United Kingdom,LSE,Common Stock,Twelve Data,0A5J
0A5O,Allegro.eu S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0A5O
0A5Q,Link Mobility Group Holding ASA,United Kingdom,LSE,Common Stock,Twelve Data,0A5Q
0A5S,Hensoldt AG,United Kingdom,LSE,Common Stock,Twelve Data,0A5S
0A5T,HusCompagniet A/S,United Kingdom,LSE,Common Stock,Twelve Data,0A5T
0A5V,Viatris Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A5V
0A5W,C3.ai Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A5W
0A60,"FuelCell Energy, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0A60
0A61,Discovery Silver Corp,United Kingdom,LSE,Common Stock,Twelve Data,0A61
0A66,Metalla Royalty & Streaming Ltd.,United Kingdom,LSE,Common Stock,Twelve Data,0A66
0A6A,Digital Turbine Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A6A
0A6B,DuPont de Nemours Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A6B
0A6D,"Jack Henry & Associates, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0A6D
0A6I,Soligenix Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A6I
0A6K,InPost S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0A6K
0A6L,Gamestop Corp.,United Kingdom,LSE,Common Stock,Twelve Data,0A6L
0A6N,Amex Exploration Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A6N
0A6Q,AIA Group Limited,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0A6Q
0A6U,Luckin Coffee Inc - ADR,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0A6U
0A6V,Nordnet AB (publ),United Kingdom,LSE,Common Stock,Twelve Data,0A6V
0A6W,ABB Ltd Sponsored ADR,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0A6W
0A6X,Ambev S.A.,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0A6X
0A6Y,Xerox Holdings Corporation,United Kingdom,LSE,Common Stock,Twelve Data,0A6Y
0A70,Ameresco Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A70
0A71,Antero Resources Corporation,United Kingdom,LSE,Common Stock,Twelve Data,0A71
0A74,Kuaishou Technology,United Kingdom,LSE,Common Stock,Twelve Data,0A74
0A75,Bill Holdings Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A75
0A76,British American Tobacco p.l.c. ADR,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0A76
0A77,The Cigna Group,United Kingdom,LSE,Common Stock,Twelve Data,0A77
