ticker,name,country,exchange,type,source,yahoo_symbol
ASTOR,Scandinavian Astor Group AB,Sweden,OMX,Common Stock,Twelve Data,ASTOR
ATCO.A,Atlas Copco AB,Sweden,OMX,Common Stock,Twelve Data,ATCO.A
ATCO.B,Atlas Copco AB,Sweden,OMX,Common Stock,Twelve Data,ATCO.B
ATIC,Actic Group AB (publ),Sweden,OMX,Common Stock,Twelve Data,ATIC
ATIN,Athanase Innovation AB,Sweden,OMX,Common Stock,Twelve Data,ATIN
ATORX,Alligator Bioscience AB,Sweden,OMX,Common Stock,Twelve Data,ATORX
ATORX.TO.14,ATORX.TO.14,Sweden,OMX,Common Stock,Twelve Data,ATORX.TO.14
ATRLJ.B,Atrium Ljungberg AB,Sweden,OMX,Common Stock,Twelve Data,ATRLJ.B
ATT,Attendo AB (publ),Sweden,OMX,Common Stock,Twelve Data,ATT
AVEN,Avensia AB,Sweden,OMX,Common Stock,Twelve Data,AVEN
AVENT.B,Aventura Group AB,Sweden,OMX,Common Stock,Twelve Data,AVENT.B
AVT.B,AVTECH Sweden AB,Sweden,OMX,Common Stock,Twelve Data,AVT.B
AXFO,Axfood AB,Sweden,OMX,Common Stock,Twelve Data,AXFO
AXIC.A,Axichem AB,Sweden,OMX,Common Stock,Twelve Data,AXIC.A
AXIC.BTU.A,AXIC.BTU.A,Sweden,OMX,Common Stock,Twelve Data,AXIC.BTU.A
AXIC.UR.A,AXIC.UR.A,Sweden,OMX,Common Stock,Twelve Data,AXIC.UR.A
AXOLOT,Axolot Solutions Holding AB,Sweden,OMX,Common Stock,Twelve Data,AXOLOT
AZA,Avanza Bank Holding AB (publ),Sweden,OMX,Common Stock,Twelve Data,AZA
AZN,AstraZeneca PLC,Sweden,OMX,Common Stock,Twelve Data,AZN
AZN6O1500SHB,AZN6O1500SHB,Sweden,OMX,Common Stock,Twelve Data,AZN6O1500SHB
B3,B3 Consulting Group AB (publ),Sweden,OMX,Common Stock,Twelve Data,B3
BACTI.B,Bactiguard Holding AB,Sweden,OMX,Common Stock,Twelve Data,BACTI.B
BAHN.B,Bahnhof AB,Sweden,OMX,Common Stock,Twelve Data,BAHN.B
BAIKHYORLA,BAIKHYORLA,Sweden,OMX,Common Stock,Twelve Data,BAIKHYORLA
BAIVGAA,BAIVGAA,Sweden,OMX,Common Stock,Twelve Data,BAIVGAA
BAIVOHYJYCAPA,BAIVOHYJYCAPA,Sweden,OMX,Common Stock,Twelve Data,BAIVOHYJYCAPA
BAKKAO,P/F Bakkafrost,Sweden,OMX,Common Stock,Twelve Data,BAKKAO
BALCO,Balco Group AB,Sweden,OMX,Common Stock,Twelve Data,BALCO
BALD.B,Fastighets AB Balder,Sweden,OMX,Common Stock,Twelve Data,BALD.B
BAWAT,Bawat Water Technologies AB,Sweden,OMX,Common Stock,Twelve Data,BAWAT
BBROOM,New Bubbleroom Sweden AB,Sweden,OMX,Common Stock,Twelve Data,BBROOM
BEAMMW.B,BeammWave AB,Sweden,OMX,Common Stock,Twelve Data,BEAMMW.B
BEAR.ABB.X5.AVA.4,BEAR.ABB.X5.AVA.4,Sweden,OMX,Common Stock,Twelve Data,BEAR.ABB.X5.AVA.4
BEAR.AMD.X10.AVA.6,BEAR.AMD.X10.AVA.6,Sweden,OMX,Common Stock,Twelve Data,BEAR.AMD.X10.AVA.6
BEAR.AMD.X10.AVA.7,BEAR.AMD.X10.AVA.7,Sweden,OMX,Common Stock,Twelve Data,BEAR.AMD.X10.AVA.7
BEAR.AMD.X3.AVA.3,BEAR.AMD.X3.AVA.3,Sweden,OMX,Common Stock,Twelve Data,BEAR.AMD.X3.AVA.3
BEAR.AMD.X4.AVA.2,BEAR.AMD.X4.AVA.2,Sweden,OMX,Common Stock,Twelve Data,BEAR.AMD.X4.AVA.2
BEAR.AMD.X5.AVA.8,BEAR.AMD.X5.AVA.8,Sweden,OMX,Common Stock,Twelve Data,BEAR.AMD.X5.AVA.8
BEAR.AMD.X6.AVA.3,BEAR.AMD.X6.AVA.3,Sweden,OMX,Common Stock,Twelve Data,BEAR.AMD.X6.AVA.3
BEAR.AMD.X8.AVA.5,BEAR.AMD.X8.AVA.5,Sweden,OMX,Common Stock,Twelve Data,BEAR.AMD.X8.AVA.5
BEAR.AMD.X8.AVA.6,BEAR.AMD.X8.AVA.6,Sweden,OMX,Common Stock,Twelve Data,BEAR.AMD.X8.AVA.6
BEAR.AMD.X8.NDA.D5,BEAR.AMD.X8.NDA.D5,Sweden,OMX,Common Stock,Twelve Data,BEAR.AMD.X8.NDA.D5
BEAR.ARM.X10.AVA.8,BEAR.ARM.X10.AVA.8,Sweden,OMX,Common Stock,Twelve Data,BEAR.ARM.X10.AVA.8
BEAR.ARM.X6.AVA.3,BEAR.ARM.X6.AVA.3,Sweden,OMX,Common Stock,Twelve Data,BEAR.ARM.X6.AVA.3
BEAR.CIFR.X2.AVA.3,BEAR.CIFR.X2.AVA.3,Sweden,OMX,Common Stock,Twelve Data,BEAR.CIFR.X2.AVA.3
BEAR.DAX.X8.AVA.15,BEAR.DAX.X8.AVA.15,Sweden,OMX,Common Stock,Twelve Data,BEAR.DAX.X8.AVA.15
BEAR.DAX.X8.AVA.16,BEAR.DAX.X8.AVA.16,Sweden,OMX,Common Stock,Twelve Data,BEAR.DAX.X8.AVA.16
