ticker,name,country,exchange,type,source,yahoo_symbol
BCVN,Banque Cantonale Vaudoise,Switzerland,SIX,Common Stock,Twelve Data,BCVN
BDC25,BDC25,Switzerland,SIX,Common Stock,Twelve Data,BDC25
BEAN,Belimo Holding AG,Switzerland,SIX,Common Stock,Twelve Data,BEAN
BEC25,BEC25,Switzerland,SIX,Common Stock,Twelve Data,BEC25
BEI,Beiersdorf AG,Switzerland,SIX,Common Stock,Twelve Data,BEI
BEKN,Berner Kantonalbank AG,Switzerland,SIX,Common Stock,Twelve Data,BEKN
BELL,Bell Food Group Ltd,Switzerland,SIX,Common Stock,Twelve Data,BELL
BER255,BER255,Switzerland,SIX,Common Stock,Twelve Data,BER255
BIE26,City of Biel BIENNE 1 03/03/36,Switzerland,SIX,Common Stock,Twelve Data,BIE26
BIIB,Biogen Inc.,Switzerland,SIX,Common Stock,Twelve Data,BIIB
BIOV,BioVersys AG,Switzerland,SIX,Common Stock,Twelve Data,BIOV
BKW,BKW AG,Switzerland,SIX,Common Stock,Twelve Data,BKW
BLDP,BALLARD POWER SYSTEMS INC Common Stock,Switzerland,SIX,Common Stock,Twelve Data,BLDP
BLK,"BlackRock, Inc.",Switzerland,SIX,Common Stock,Twelve Data,BLK
BLK253,Basellandschaftliche Kantonalbank 1.15% 17nov2045,Switzerland,SIX,Common Stock,Twelve Data,BLK253
BLKB,Basellandschaftliche Kantonalbank,Switzerland,SIX,Common Stock,Twelve Data,BLKB
BMAG,Bajaj Mobility AG,Switzerland,SIX,Common Stock,Twelve Data,BMAG
BMY,Bristol-Myers Squibb Company,Switzerland,SIX,Common Stock,Twelve Data,BMY
BOB25,BOB25,Switzerland,SIX,Common Stock,Twelve Data,BOB25
BOM25,BOM25,Switzerland,SIX,Common Stock,Twelve Data,BOM25
BOSN,Bossard Holding AG,Switzerland,SIX,Common Stock,Twelve Data,BOSN
BRK,BRK,Switzerland,SIX,Common Stock,Twelve Data,BRK
BRKN,Burkhalter Holding AG,Switzerland,SIX,Common Stock,Twelve Data,BRKN
BRK.USD,Berkshire Hathaway Inc. Class B,Switzerland,SIX,Common Stock,Twelve Data,BRK.USD
BS261,BS261,Switzerland,SIX,Common Stock,Twelve Data,BS261
BS262,"Banco Santander, S.A. 1.36% 29jan2036 EMTN",Switzerland,SIX,Common Stock,Twelve Data,BS262
BSK251,BSK251,Switzerland,SIX,Common Stock,Twelve Data,BSK251
BSKP,Basler Kantonalbank Partizipsch,Switzerland,SIX,Common Stock,Twelve Data,BSKP
BSLN,Basilea Pharmaceutica Ltd,Switzerland,SIX,Common Stock,Twelve Data,BSLN
BUCN,Bucher Industries AG,Switzerland,SIX,Common Stock,Twelve Data,BUCN
BUCNE,Bucher Industries AG,Switzerland,SIX,Common Stock,Twelve Data,BUCNE
B.USD,Barrick Mining Corporation,Switzerland,SIX,Common Stock,Twelve Data,B.USD
BVZN,BVZ Holding AG,Switzerland,SIX,Common Stock,Twelve Data,BVZN
BYS,Bystronic AG,Switzerland,SIX,Common Stock,Twelve Data,BYS
CAL255,CAL255,Switzerland,SIX,Common Stock,Twelve Data,CAL255
CAL26,Crédit Agricole S.A. 1.475% EMTN due 22 January 2036 (ACAFP),Switzerland,SIX,Common Stock,Twelve Data,CAL26
CALN,Calida Holding AG,Switzerland,SIX,Common Stock,Twelve Data,CALN
CAT,Caterpillar Inc.,Switzerland,SIX,Common Stock,Twelve Data,CAT
