ticker,name,country,exchange,type,source,yahoo_symbol
NYE,"Nyesa Valores Corporación, S.A.",Spain,BME,Common Stock,Twelve Data,NYE
NZI,NZI Technical Protection S.L.,Spain,BME,Common Stock,Twelve Data,NZI
OHLA,"Obrascón Huarte Lain, S.A.",Spain,BME,Common Stock,Twelve Data,OHLA
OLE,"Deoleo, S.A.",Spain,BME,Common Stock,Twelve Data,OLE
OPTS,Optare Solutions S.A.,Spain,BME,Common Stock,Twelve Data,OPTS
ORY,Oryzon Genomics S.A.,Spain,BME,Common Stock,Twelve Data,ORY
PANG,Pangaea Oncology S.A.,Spain,BME,Common Stock,Twelve Data,PANG
PAR,"Parlem Telecom Company de Telecomunicacions, S.A.",Spain,BME,Common Stock,Twelve Data,PAR
PHM,"Pharma Mar, S.A.",Spain,BME,Common Stock,Twelve Data,PHM
PRM,"Prim, S.A.",Spain,BME,Common Stock,Twelve Data,PRM
PRS,Promotora de Informaciones S.A.,Spain,BME,Common Stock,Twelve Data,PRS
PSG,"Prosegur Compañía de Seguridad, S.A.",Spain,BME,Common Stock,Twelve Data,PSG
PUIG,Puig Brands SA,Spain,BME,Common Stock,Twelve Data,PUIG
PVA,Pescanova S.A.,Spain,BME,Common Stock,Twelve Data,PVA
R4,Renta 4 Banco SA,Spain,BME,Common Stock,Twelve Data,R4
RBT,Robot S.A.,Spain,BME,Common Stock,Twelve Data,RBT
RDG,Redegal S.A.,Spain,BME,Common Stock,Twelve Data,RDG
RDG.D,RDG.D,Spain,BME,Common Stock,Twelve Data,RDG.D
RED,"Redeia Corporación, S.A.",Spain,BME,Common Stock,Twelve Data,RED
REN,Renta Corporacion Real Estate SA,Spain,BME,Common Stock,Twelve Data,REN
REP,Repsol S.A.,Spain,BME,Common Stock,Twelve Data,REP
RIO,Bodegas Riojanas S.A.,Spain,BME,Common Stock,Twelve Data,RIO
RJF,Laboratorio Reig Jofre SA,Spain,BME,Common Stock,Twelve Data,RJF
RLIA,"Realia Business, S.A.",Spain,BME,Common Stock,Twelve Data,RLIA
ROVI,Laboratorios Farmacéuticos Rovi SA,Spain,BME,Common Stock,Twelve Data,ROVI
RSS,Revenga Ingenieros S.A.,Spain,BME,Common Stock,Twelve Data,RSS
SAB,"Banco de Sabadell, S.A.",Spain,BME,Common Stock,Twelve Data,SAB
SAI,Substrate Artificial Intelligence S.A.,Spain,BME,Common Stock,Twelve Data,SAI
SAI.B,SUBSTRATE ARTIFICIAL INTELLIGEN,Spain,BME,Common Stock,Twelve Data,SAI.B
SAN,"Banco Santander, S.A.",Spain,BME,Common Stock,Twelve Data,SAN
SCAML,"Am Locales Property Socimi, S.A.",Spain,BME,REIT,Twelve Data,SCAML
SCAP7,"AP67 Socimi, S.A.",Spain,BME,REIT,Twelve Data,SCAP7
SCBTT,Better Consultants S.A.,Spain,BME,Common Stock,Twelve Data,SCBTT
SCBYT,Bytetravel S.A.,Spain,BME,Common Stock,Twelve Data,SCBYT
SCGRM,"GreyMile SOCIMI, S.A.",Spain,BME,REIT,Twelve Data,SCGRM
SCGV,"Grandvoyage Travel, S.A.",Spain,BME,Common Stock,Twelve Data,SCGV
SCHI,St Croix Holding Immobilier Inc.,Spain,BME,Common Stock,Twelve Data,SCHI
SCIG4,"Inbest GPF Multi Asset Class Prime IV SOCIMI, S.A.",Spain,BME,REIT,Twelve Data,SCIG4
SCIPP,"Inhome Prime Properties Socimi, S.A.",Spain,BME,Common Stock,Twelve Data,SCIPP
SCO,Seresco S.A.,Spain,BME,Common Stock,Twelve Data,SCO
SCSS,Innovative Simply Solar S.A.,Spain,BME,Common Stock,Twelve Data,SCSS
SCYR,Sacyr S.A.,Spain,BME,Common Stock,Twelve Data,SCYR
SEC,Secuoya Grupo de Comunicación S.A.,Spain,BME,Common Stock,Twelve Data,SEC
SLR,"Solaria Energía y Medio Ambiente, S.A.",Spain,BME,Common Stock,Twelve Data,SLR
SNG,Singular People Inc.,Spain,BME,Common Stock,Twelve Data,SNG
SOL,"Soltec Power Holdings, S.A.",Spain,BME,Common Stock,Twelve Data,SOL
SPH,Profithol S.A.,Spain,BME,Common Stock,Twelve Data,SPH
SQRL,"Squirrel Media, S.A.",Spain,BME,Common Stock,Twelve Data,SQRL
STNA,Santa Ana Global Enterprises Inc.,Spain,BME,Common Stock,Twelve Data,STNA
TEF,Telefónica S.A.,Spain,BME,Common Stock,Twelve Data,TEF
TLGO,Talgo S.A.,Spain,BME,Common Stock,Twelve Data,TLGO
TRA,"Trajano Iberia, S.A.",Spain,BME,REIT,Twelve Data,TRA
TRE,"Técnicas Reunidas, S.A.",Spain,BME,Common Stock,Twelve Data,TRE
TRG,"Tubos Reunidos, S.A.",Spain,BME,Common Stock,Twelve Data,TRG
TRTK,Tree Technology S.A.,Spain,BME,Common Stock,Twelve Data,TRTK
TUB,"Tubacex, S.A.",Spain,BME,Common Stock,Twelve Data,TUB
UBS,Urbas Grupo Financiero S.A.,Spain,BME,Common Stock,Twelve Data,UBS
UMB,Umbrella Global Energy S.A.,Spain,BME,Common Stock,Twelve Data,UMB
UNI,"Unicaja Banco, S.A.",Spain,BME,Common Stock,Twelve Data,UNI
VANA,Vanadi Coffee S.A.,Spain,BME,Common Stock,Twelve Data,VANA
VID,Vidrala S.A.,Spain,BME,Common Stock,Twelve Data,VID
VIS,Viscofan SA,Spain,BME,Common Stock,Twelve Data,VIS
VOC,"Vocento, S.A.",Spain,BME,Common Stock,Twelve Data,VOC
VYT,Vytrus Biotech S.A.,Spain,BME,Common Stock,Twelve Data,VYT
XALFA,"Sigma Foods, S.A.B. de C.V.",Spain,BME,Common Stock,Twelve Data,XALFA
XAXIA,AXIA Energia S.A.,Spain,BME,Common Stock,Twelve Data,XAXIA
XAXIC,XAXIC,Spain,BME,Preferred Stock,Twelve Data,XAXIC
XBBAR,Banco BBVA Argentina S.A.,Spain,BME,Common Stock,Twelve Data,XBBAR
XBBDC,Banco Bradesco S.A. Preferred Stock,Spain,BME,Preferred Stock,Twelve Data,XBBDC
XBRK,Braskem S.A.,Spain,BME,Preferred Stock,Twelve Data,XBRK
XBRPO,Bradespar S.A.,Spain,BME,Common Stock,Twelve Data,XBRPO
XBRPP,Bradespar S.A. Preferred Stock,Spain,BME,Preferred Stock,Twelve Data,XBRPP
XCMIG,Companhia Energética de Minas Gerais Preferred Stock,Spain,BME,Preferred Stock,Twelve Data,XCMIG
XCOPO,Companhia Paranaense de Energia,Spain,BME,Common Stock,Twelve Data,XCOPO
XEKT,"Grupo Elektra, S.A.B. de C.V.",Spain,BME,Common Stock,Twelve Data,XEKT
XGGB,Gerdau S.A. Preferred,Spain,BME,Preferred Stock,Twelve Data,XGGB
XNEO,Neoenergia S.A.,Spain,BME,Common Stock,Twelve Data,XNEO
XNOR,Grupo Financiero Banorte S.A.B. de C.V.,Spain,BME,Common Stock,Twelve Data,XNOR
XPBR,Petroleo Brasileiro S.A.,Spain,BME,Common Stock,Twelve Data,XPBR
XPBRA,Petrobras - Petroleo Brasileiro S.A.,Spain,BME,Preferred Stock,Twelve Data,XPBRA
XSIGF,"Sigma Alimentos, S.A. de C.V.",Spain,BME,Common Stock,Twelve Data,XSIGF
XUSI,Usinas Siderúrgicas de Minas Gerais S.A. - Preferred A,Spain,BME,Preferred Stock,Twelve Data,XUSI
XUSIO,Usinas Siderúrgicas de Minas Gerais S.A.,Spain,BME,Common Stock,Twelve Data,XUSIO
XVALO,Vale S.A.,Spain,BME,Common Stock,Twelve Data,XVALO
XVOLB,Volcan Compañía Minera S.A.A.,Spain,BME,Common Stock,Twelve Data,XVOLB
YABA,JaBa I Inversiones Inmobiliarias S.A.,Spain,BME,REIT,Twelve Data,YABA
YADR,Adriano Care SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YADR
YADV,Advero Properties Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YADV
YAI1,All Iron RE I SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YAI1
YAML,"AM Locales Property SOCIMI, S.A.",Spain,BME,Common Stock,Twelve Data,YAML
YARP,Arrienda Rental Properties Inc.,Spain,BME,Common Stock,Twelve Data,YARP
YATO,Atom Hoteles SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YATO
YAZR,Azaria Rental Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YAZR
YBAR,"Barcino Property SOCIMI, S.A.",Spain,BME,REIT,Twelve Data,YBAR
YCPS,Castellana Properties Socimi S.A.,Spain,BME,REIT,Twelve Data,YCPS
YDOA,Inversiones Doalca Socimi S.A.,Spain,BME,REIT,Twelve Data,YDOA
YEIS,Elaia Investment Spain SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YEIS
YENT,Entrecampos Cuatro Socimi S.A.,Spain,BME,REIT,Twelve Data,YENT
