ticker,name,country,exchange,type,source,yahoo_symbol
B2I,B2 Impact ASA,Norway,OSE,Common Stock,Twelve Data,B2I
B2IO,B2 Impact ASA,Norway,OSE,Common Stock,Twelve Data,B2IO
BAKKA,P/F Bakkafrost,Norway,OSE,Common Stock,Twelve Data,BAKKA
BAKKAO,Bakkafrost P/f,Norway,OSE,Common Stock,Twelve Data,BAKKAO
BALT,Baltic Sea Properties AS,Norway,OSE,Common Stock,Twelve Data,BALT
BARRA,Barramundi Group Ltd.,Norway,OSE,Common Stock,Twelve Data,BARRA
BCS,Bergen Carbon Solutions AS,Norway,OSE,Common Stock,Twelve Data,BCS
BEWI,BEWI ASA,Norway,OSE,Common Stock,Twelve Data,BEWI
BEWIO,BEWi ASA,Norway,OSE,Common Stock,Twelve Data,BEWIO
BIEN,Bien Sparebank ASA,Norway,OSE,Common Stock,Twelve Data,BIEN
BINT02.PR.RO.FE,BINT02.PR.RO.FE,Norway,OSE,Common Stock,Twelve Data,BINT02.PR.RO.FE
BJSP07.PR.RO,Bjugn Spb 23/26 FRN,Norway,OSE,Common Stock,Twelve Data,BJSP07.PR.RO
BJSP11.PR.RO,Bjugn Spb 25/29 FRN,Norway,OSE,Common Stock,Twelve Data,BJSP11.PR.RO
BMA,Byggma ASA,Norway,OSE,Common Stock,Twelve Data,BMA
BNB101.PR.RO.ESG,BN Bank ASA 22/27 FRN,Norway,OSE,Common Stock,Twelve Data,BNB101.PR.RO.ESG
BNB102.PR.RO,BN Bank ASA 23/PERP FRN C HYBRI,Norway,OSE,Common Stock,Twelve Data,BNB102.PR.RO
BNB103.PR.RO,"BN Bank ASA 23/30 4,50%",Norway,OSE,Common Stock,Twelve Data,BNB103.PR.RO
BNB108.PR.RO,BN Bank ASA 24/27 FRN,Norway,OSE,Common Stock,Twelve Data,BNB108.PR.RO
BNB111.PR.RO,"BN Bank ASA 24/31 4,23%",Norway,OSE,Common Stock,Twelve Data,BNB111.PR.RO
