ticker,name,country,exchange,type,source,yahoo_symbol
REG1V,Revenio Group Oyj,Finland,OMXH,Common Stock,Twelve Data,REG1V
REKA,Reka Industrial Oyj,Finland,OMXH,Common Stock,Twelve Data,REKA
RELAIS,Relais Group Oyj,Finland,OMXH,Common Stock,Twelve Data,RELAIS
REMEDY,Remedy Entertainment Oyj,Finland,OMXH,Common Stock,Twelve Data,REMEDY
ROBIT,Robit Oyj,Finland,OMXH,Common Stock,Twelve Data,ROBIT
SAA1V,Sanoma Oyj,Finland,OMXH,Common Stock,Twelve Data,SAA1V
SAGCV,Saga Furs Oyj,Finland,OMXH,Common Stock,Twelve Data,SAGCV
SAMPO,Sampo Oyj Class A,Finland,OMXH,Common Stock,Twelve Data,SAMPO
SANOMA,Sanoma Oyj,Finland,OMXH,Common Stock,Twelve Data,SANOMA
SBI,Sunborn International Plc,Finland,OMXH,Common Stock,Twelve Data,SBI
SCANFL,Scanfil Oyj,Finland,OMXH,Common Stock,Twelve Data,SCANFL
SFOODS,Solar Foods Oy,Finland,OMXH,Common Stock,Twelve Data,SFOODS
SIILI,Siili Solutions Oyj,Finland,OMXH,Common Stock,Twelve Data,SIILI
SITOWS,Sitowise Group Plc,Finland,OMXH,Common Stock,Twelve Data,SITOWS
SOLTEQ,Solteq Oyj,Finland,OMXH,Common Stock,Twelve Data,SOLTEQ
SOLWERS,Solwers Oyj,Finland,OMXH,Common Stock,Twelve Data,SOLWERS
SOSI1,Sotkamo Silver AB,Finland,OMXH,Common Stock,Twelve Data,SOSI1
SPINN,Spinnova Oyj,Finland,OMXH,Common Stock,Twelve Data,SPINN
SPRING,Springvest Oyj,Finland,OMXH,Common Stock,Twelve Data,SPRING
SRV1V,SRV Group Oyj,Finland,OMXH,Common Stock,Twelve Data,SRV1V
SSABAH,SSAB AB ser. A,Finland,OMXH,Common Stock,Twelve Data,SSABAH
SSABBH,SSAB AB (publ) Class B shares,Finland,OMXH,Common Stock,Twelve Data,SSABBH
SSH1V,SSH Communications Security Oyj,Finland,OMXH,Common Stock,Twelve Data,SSH1V
STEAV,Stora Enso Oyj A shares,Finland,OMXH,Common Stock,Twelve Data,STEAV
STERV,Stora Enso Oyj R shares,Finland,OMXH,Common Stock,Twelve Data,STERV
STOCKA,Stockmann Oyj Abp,Finland,OMXH,Common Stock,Twelve Data,STOCKA
SUMMA,Summa Defence Oyj,Finland,OMXH,Common Stock,Twelve Data,SUMMA
SUY1V,Suominen Oyj,Finland,OMXH,Common Stock,Twelve Data,SUY1V
TAALA,Taaleri Oyj,Finland,OMXH,Common Stock,Twelve Data,TAALA
TALLINK,Tallink Grupp AS Depositary Receipt,Finland,OMXH,Depositary Receipt,Twelve Data,TALLINK
TAMTRON,Tamtron Group Oyj,Finland,OMXH,Common Stock,Twelve Data,TAMTRON
TEKOVA,Tekova Oyj,Finland,OMXH,Common Stock,Twelve Data,TEKOVA
TELIA1,Telia Company AB,Finland,OMXH,Common Stock,Twelve Data,TELIA1
TEM1V,Tecnotree Oyj,Finland,OMXH,Common Stock,Twelve Data,TEM1V
TIETO,Tietoevry Oyj,Finland,OMXH,Common Stock,Twelve Data,TIETO
TITAN,Titanium Oyj,Finland,OMXH,Common Stock,Twelve Data,TITAN
TLT1V,Teleste Oyj,Finland,OMXH,Common Stock,Twelve Data,TLT1V
TNOM,Talenom Oyj,Finland,OMXH,Common Stock,Twelve Data,TNOM
TOIVO,Toivo Group Oyj,Finland,OMXH,Common Stock,Twelve Data,TOIVO
TOKMAN,Tokmanni Group Oyj,Finland,OMXH,Common Stock,Twelve Data,TOKMAN
TRH1V,Trainers' House Oyj,Finland,OMXH,Common Stock,Twelve Data,TRH1V
TTALO,Terveystalo Oyj,Finland,OMXH,Common Stock,Twelve Data,TTALO
TULAV,Tulikivi Oyj,Finland,OMXH,Common Stock,Twelve Data,TULAV
TYRES,Nokian Renkaat Oyj,Finland,OMXH,Common Stock,Twelve Data,TYRES
UNITED,United Bankers Oyj,Finland,OMXH,Common Stock,Twelve Data,UNITED
UPM,UPM-Kymmene Oyj,Finland,OMXH,Common Stock,Twelve Data,UPM
VAIAS,Vaisala Oyj,Finland,OMXH,Common Stock,Twelve Data,VAIAS
VALMT,Valmet Oyj,Finland,OMXH,Common Stock,Twelve Data,VALMT
VERK,Verkkokauppa.com Oyj,Finland,OMXH,Common Stock,Twelve Data,VERK
VIAFIN,Viafin Service Oyj,Finland,OMXH,Common Stock,Twelve Data,VIAFIN
VIK1V,Viking Line Abp,Finland,OMXH,Common Stock,Twelve Data,VIK1V
VINCIT,Vincit Oyj,Finland,OMXH,Common Stock,Twelve Data,VINCIT
WETTERI,Wetteri Plc,Finland,OMXH,Common Stock,Twelve Data,WETTERI
WITH,WithSecure Oyj,Finland,OMXH,Common Stock,Twelve Data,WITH
WITTED,Witted Megacorp Oy,Finland,OMXH,Common Stock,Twelve Data,WITTED
WRT1V,Wärtsilä Oyj Abp,Finland,OMXH,Common Stock,Twelve Data,WRT1V
WUF1V,Wulff-Yhtiöt Oyj,Finland,OMXH,Common Stock,Twelve Data,WUF1V
YIT,YIT Oyj,Finland,OMXH,Common Stock,Twelve Data,YIT
