ticker,name,country,exchange,type,source,yahoo_symbol
ABSMARINE.SM,ABS Marine Services Ltd.,India,NSE,Common Stock,Twelve Data,ABSMARINE.SM
ABSMSCINAV,ABSMSCINAV,India,NSE,Common Stock,Twelve Data,ABSMSCINAV
ABSPSEINAV,ABSPSEINAV,India,NSE,Common Stock,Twelve Data,ABSPSEINAV
ACC,Acc Ltd.,India,NSE,Common Stock,Twelve Data,ACC
ACCELYA,Accelya Solutions India Ltd.,India,NSE,Common Stock,Twelve Data,ACCELYA
ACCENTMIC.SM,Accent Microcell Ltd.,India,NSE,Common Stock,Twelve Data,ACCENTMIC.SM
ACCORD.SM,ACCORD SYNERGY LTD,India,NSE,Common Stock,Twelve Data,ACCORD.SM
ACCPL.SM,ACCRETION PHARMA LIMITED,India,NSE,Common Stock,Twelve Data,ACCPL.SM
ACCURACY,Accuracy Shipping Limited,India,NSE,Common Stock,Twelve Data,ACCURACY
ACE,Action Construction Equipment Ltd.,India,NSE,Common Stock,Twelve Data,ACE
ACEINTEG,Ace Integrated Solutions Ltd.,India,NSE,Common Stock,Twelve Data,ACEINTEG
ACI,Archean Chemical Industries Ltd.,India,NSE,Common Stock,Twelve Data,ACI
ACL,Andhra Cements Ltd.,India,NSE,Common Stock,Twelve Data,ACL
ACMESOLAR,Acme Solar Holdings Ltd.,India,NSE,Common Stock,Twelve Data,ACMESOLAR
ACTIVEINFR.SM,ACTIVE INFRASTRUCTURES L,India,NSE,Common Stock,Twelve Data,ACTIVEINFR.SM
ACUTAAS,Acutaas Chemicals Limited,India,NSE,Common Stock,Twelve Data,ACUTAAS
ADANIENPP1.E1,ADANIENPP1.E1,India,NSE,Common Stock,Twelve Data,ADANIENPP1.E1
ADANIENSOL,Adani Energy Solutions Ltd.,India,NSE,Common Stock,Twelve Data,ADANIENSOL
ADANIENT,Adani Enterprises Ltd.,India,NSE,Common Stock,Twelve Data,ADANIENT
ADANIENT.BL,ADANIENT.BL,India,NSE,Common Stock,Twelve Data,ADANIENT.BL
ADANIGREEN,Adani Green Energy Limited,India,NSE,Common Stock,Twelve Data,ADANIGREEN
ADANIPORTS,Adani Ports and Special Economic Zone Limited,India,NSE,Common Stock,Twelve Data,ADANIPORTS
ADANIPORTS.BL,ADANI PORT SPECIAL,India,NSE,Common Stock,Twelve Data,ADANIPORTS.BL
ADANIPOWER,Adani Power Ltd.,India,NSE,Common Stock,Twelve Data,ADANIPOWER
ADANITRANS,Adani Transmissions Limited,India,NSE,Common Stock,Twelve Data,ADANITRANS
ADDICTIVE.SM,ADDICTIVE.SM,India,NSE,Common Stock,Twelve Data,ADDICTIVE.SM
ADFFOODS,Adf Foods Ltd.,India,NSE,Common Stock,Twelve Data,ADFFOODS
ADL,Archidply Decor Ltd.,India,NSE,Common Stock,Twelve Data,ADL
ADOR,Ador Welding Limited,India,NSE,Common Stock,Twelve Data,ADOR
ADORWELD,Ador Welding Limited,India,NSE,Common Stock,Twelve Data,ADORWELD
ADROITINFO,Adroit Infotech Ltd.,India,NSE,Common Stock,Twelve Data,ADROITINFO
ADSL,Allied Digital Services Ltd.,India,NSE,Common Stock,Twelve Data,ADSL
ADVAIT,Advait Energy Transitions Limited,India,NSE,Common Stock,Twelve Data,ADVAIT
ADVANCE,Advance Agrolife Ltd,India,NSE,Common Stock,Twelve Data,ADVANCE
ADVANIHOTR,Advani Hotels & Resorts (India) Ltd.,India,NSE,Common Stock,Twelve Data,ADVANIHOTR
ADVENTHTL,ADVENTHTL,India,NSE,Common Stock,Twelve Data,ADVENTHTL
ADVENZYMES,Advanced Enzyme Technologies Ltd.,India,NSE,Common Stock,Twelve Data,ADVENZYMES
AEGISCHEM,Aegis Logistics Limited,India,NSE,Common Stock,Twelve Data,AEGISCHEM
